ID,USER ID,Trial ID,Target,Response,Correct,A,B,C,D
2856,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,39,B,B,1,15281,15157,15207,15008
2857,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,40,B,B,1,15110,15170,15073,15096
2858,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,41,B,C,0,15281,15229,15052,15110
2859,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,42,A,A,1,15118,15096,15138,15111
2860,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,43,B,A,0,15256,14984,15010,15210
2861,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,44,A,A,1,15253,15276,15010,15210
2862,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,45,A,A,1,15249,15144,15029,15138
2863,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,46,C,C,1,15121,15093,15275,14983
2864,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,47,C,C,1,15273,15094,15024,15138
2865,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,48,C,D,0,15083,15208,15162,15192
2866,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,49,C,C,1,15205,15140,15032,14980
2867,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,50,A,A,1,15235,15083,15273,15279
2868,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,51,B,D,0,15051,15230,15207,15029
2869,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,52,B,B,1,15096,15238,15101,15077
2870,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,53,A,D,0,15227,15204,15083,15234
2871,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,54,B,B,1,15166,15135,15011,15111
2872,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,55,B,A,0,15031,15232,15253,15207
2873,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,56,C,A,0,15225,15111,15051,15166
2874,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,57,D,D,1,15083,15253,15140,15185
2875,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,58,B,B,1,15255,15207,15074,14980
2876,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,59,A,B,0,14987,15051,15103,15083
2877,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,60,A,B,0,15111,14984,15205,15190
2878,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,61,D,A,0,15204,15273,15097,15059
2879,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,62,D,B,0,15208,15146,15101,15073
2880,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,63,A,B,0,15138,15051,15004,15093
2881,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,64,C,B,0,15093,15190,15052,15077
2882,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,65,B,B,1,15138,15054,15096,15227
2883,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,66,D,D,1,15074,15031,15052,15187
2884,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,67,B,B,1,15253,15025,14980,15103
2885,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,68,D,D,1,15097,14983,15099,15161
2886,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,69,B,B,1,15144,15011,15077,15059
2887,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,70,D,D,1,14983,15208,15073,15189
2888,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,71,D,A,0,15000,15093,15096,14983
2889,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,72,C,C,1,15096,15008,15283,15210
2890,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,73,A,C,0,14980,15253,15032,15140
2891,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,74,D,D,1,15097,15204,15273,15133
2892,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,75,C,C,1,15103,15052,15080,15273
2893,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,76,C,C,1,15111,15210,15120,15097
2894,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,77,A,A,1,15121,15073,15101,15210
2895,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,78,B,B,1,15170,15010,15253,15093
2896,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,79,A,C,0,15049,15010,15210,15093
2897,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,80,C,B,0,15094,15035,15282,15051
2898,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,81,D,B,0,15279,15001,14980,15144
2899,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,82,B,B,1,15204,15047,15096,14983
2900,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,83,A,A,1,15255,15207,15273,15140
2901,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,84,B,C,0,15103,15225,15253,14980
2902,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,85,D,D,1,15051,15208,15008,15258
2903,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,86,B,B,1,15096,15183,15093,15111
2904,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,87,B,B,1,15074,15276,15025,15204
2905,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,88,C,B,0,15275,15162,15115,15010
2906,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,89,D,D,1,15279,15008,15273,14991
2907,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,90,C,D,0,15083,15204,15260,15101
2908,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,91,D,B,0,15140,15205,15051,15058
2909,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,92,A,C,0,15166,15074,14990,15096
2910,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,93,C,C,1,15282,15097,15201,15279
2911,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,94,C,C,1,15073,15204,15035,15074
2912,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,95,B,D,0,15099,15031,15210,15168
2913,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,96,C,C,1,15077,15204,15003,15162
2914,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,97,C,C,1,15097,14988,15205,15162
2915,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,98,A,A,1,14990,15052,14981,14980
2916,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,99,B,B,1,15093,15027,15052,15074
2917,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,100,C,C,1,15029,15083,15006,15008
2918,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,101,D,C,0,15210,15282,15029,15004
2919,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,102,A,A,1,15212,15051,15276,14980
2920,ap-northeast-1:e02e2677-f591-4606-a357-f79d0364078a,103,B,A,0,15058,15074,15073,15227
2921,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,0,A,A,1,15617,15443,15712,15513
2922,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,1,C,C,1,15663,15712,15527,15615
2923,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,2,B,B,1,15574,15635,15593,15572
2924,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,3,D,D,1,15615,15527,15711,15709
2925,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,4,B,A,0,15527,15461,15712,15614
2926,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,5,B,B,1,15513,15625,15594,15593
2927,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,6,C,C,1,15712,15593,15598,15536
2928,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,7,C,C,1,15436,15594,15622,15712
2929,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,8,B,B,1,15593,15440,15574,15594
2930,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,9,C,C,1,15527,15614,15667,15513
2931,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,10,B,B,1,15594,15457,15536,15614
2932,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,11,D,D,1,15711,15617,15593,15489
2933,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,12,C,C,1,15594,15513,15481,15436
2934,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,13,A,A,1,15569,15527,15614,15593
2935,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,14,C,C,1,15513,15614,15732,15572
2936,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,15,D,D,1,15534,15711,15712,15618
2937,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,16,C,C,1,15593,15536,15433,15615
2938,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,17,A,A,1,15459,15574,15615,15536
2939,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,18,B,B,1,15594,15467,15513,15615
2940,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,19,B,B,1,15635,15593,15594,15574
2941,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,20,A,A,1,15602,15527,15617,15534
2942,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,21,A,A,1,15554,15574,15436,15527
2943,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,22,A,D,0,15513,15614,15664,15711
2944,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,23,B,C,0,15536,15574,15639,15593
2945,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,24,B,B,1,15594,15663,15536,15572
2946,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,25,B,B,1,15617,15690,15593,15712
2947,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,26,A,A,1,15620,15572,15712,15527
2948,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,27,A,A,1,15733,15614,15536,15436
2949,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,28,A,A,1,15600,15436,15536,15711
2950,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,29,D,D,1,15513,15617,15593,15484
2951,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,30,C,C,1,15712,15593,15718,15614
2952,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,31,A,A,1,15659,15712,15536,15617
2953,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,32,C,C,1,15572,15617,15730,15436
2954,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,33,D,D,1,15594,15436,15534,15505
2955,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,34,A,A,1,15615,15712,15574,15559
2956,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,35,D,D,1,15536,15572,15617,15531
2957,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,36,C,C,1,15615,15533,15534,15712
2958,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,37,D,D,1,15712,15534,15536,15432
2959,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,38,A,A,1,15614,15536,15572,15667
2960,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,39,D,D,1,15614,15534,15436,15515
2961,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,40,B,B,1,15617,15714,15534,15574
2962,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,41,B,B,1,15534,15482,15593,15614
2963,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,42,D,D,1,15615,15572,15534,15511
2964,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,43,A,A,1,15533,15711,15436,15572
2965,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,44,B,B,1,15593,15740,15436,15527
2966,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,45,D,D,1,15594,15436,15615,15566
2967,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,46,C,C,1,15513,15617,15486,15712
2968,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,47,B,C,0,15574,15711,15637,15436
2969,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,48,C,C,1,15711,15614,15735,15593
2970,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,49,B,B,1,15594,15716,15711,15572
2971,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,50,D,D,1,15513,15711,15617,15550
2972,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,51,A,A,1,15530,15712,15593,15615
2973,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,52,C,C,1,15534,15574,15639,15593
2974,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,53,D,D,1,15572,15594,15527,15596
2975,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,54,D,D,1,15436,15615,15536,15508
2976,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,55,C,C,1,15614,15527,15491,15513
2977,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,56,B,B,1,15536,15487,15513,15527
2978,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,57,B,B,1,15527,15664,15711,15534
2979,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,58,C,C,1,15527,15711,15555,15594
2980,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,59,C,C,1,15712,15436,15466,15615
2981,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,60,D,D,1,15614,15527,15534,15694
2982,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,61,A,A,1,15687,15593,15536,15711
2983,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,62,B,B,1,15593,15441,15594,15536
2984,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,63,D,C,0,15527,15530,15594,15436
2985,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,64,A,A,1,15561,15593,15594,15527
2986,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,65,D,D,1,15593,15617,15436,15504
2987,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,66,B,B,1,15615,15637,15574,15527
2988,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,67,A,A,1,15443,15574,15513,15711
2989,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,68,C,C,1,15615,15513,15464,15593
2990,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,69,A,A,1,15634,15534,15436,15615
2991,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,70,A,A,1,15536,15482,15572,15617
2992,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,71,A,A,1,15591,15711,15593,15513
2993,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,72,C,C,1,15536,15594,15692,15617
2994,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,73,A,A,1,15567,15593,15574,15527
2995,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,74,A,D,0,15572,15436,15617,15635
2996,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,75,B,B,1,15534,15646,15712,15536
2997,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,76,C,C,1,15615,15711,15462,15527
2998,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,77,A,A,1,15666,15614,15593,15436
2999,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,78,A,A,1,15571,15536,15572,15712
3000,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,79,A,A,1,15737,15615,15593,15436
3001,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,80,A,A,1,15435,15617,15534,15513
3002,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,81,A,A,1,15549,15615,15574,15513
3003,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,82,C,C,1,15617,15527,15684,15593
3004,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,83,C,C,1,15527,15436,15624,15536
3005,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,84,C,C,1,15513,15712,15739,15614
3006,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,85,A,A,1,15559,15593,15536,15574
3007,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,86,D,D,1,15527,15534,15594,15670
3008,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,87,B,B,1,15572,15509,15574,15614
3009,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,88,B,B,1,15574,15557,15614,15536
3010,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,89,D,D,1,15534,15617,15593,15438
3011,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,90,A,A,1,15594,15527,15712,15602
3012,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,91,D,C,0,15513,15436,15596,15712
3013,ap-northeast-1:7fe8c602-eac8-4172-99ca-b3e07d27f1e6,92,D,D,1,15527,15572,15534,15644
3014,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,0,B,B,1,16055,16062,15854,15939
3015,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,1,A,A,1,16042,15886,16004,15850
3016,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,2,A,B,0,15930,15966,15981,15938
3017,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,3,C,A,0,15893,15934,16045,15979
3018,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,4,B,B,1,15931,15893,15961,15984
3019,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,5,B,C,0,15886,15961,15984,16055
3020,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,6,D,D,1,15876,15939,15885,15892
3021,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,7,C,D,0,15867,16042,16029,16004
3022,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,8,C,C,1,15940,15927,15958,15897
3023,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,9,C,C,1,15946,15979,15910,15893
3024,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,10,C,B,0,16013,15938,16027,15939
3025,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,11,A,A,1,15944,16055,16029,15940
3026,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,12,D,D,1,16055,15946,15979,16057
3027,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,13,D,D,1,16004,15888,16055,15908
3028,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,14,D,D,1,16013,15946,16064,16004
3029,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,15,A,A,1,16020,15977,16029,16049
3030,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,16,C,C,1,16004,15934,16049,16020
3031,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,17,B,B,1,15890,15979,16037,15934
3032,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,18,A,B,0,15915,15939,15934,15869
3033,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,19,A,A,1,15897,16004,16055,15927
3034,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,20,D,D,1,16037,15908,15854,16064
3035,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,21,B,B,1,15869,16021,15949,15886
3036,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,22,D,D,1,16004,15966,16030,16038
3037,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,23,D,D,1,16029,16055,15910,16068
3038,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,24,A,A,1,15931,16068,16027,15939
3039,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,25,C,C,1,16029,15949,15942,15866
3040,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,26,B,B,1,15979,15963,16029,15940
3041,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,27,D,D,1,15892,16004,16013,15886
3042,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,28,B,D,0,16004,15934,16002,16057
3043,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,29,B,B,1,15979,16025,15875,15946
3044,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,30,D,D,1,15946,15963,15938,16013
3045,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,31,A,C,0,15850,15939,15915,16029
3046,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,32,B,C,0,15966,15876,15939,15963
3047,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,33,D,A,0,15886,15850,15958,15946
3048,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,34,A,A,1,16059,15940,15938,15897
3049,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,35,B,B,1,15908,15888,15869,15931
3050,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,36,A,D,0,15939,15931,15981,15908
3051,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,37,A,A,1,15885,15946,15854,16025
3052,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,38,C,A,0,15913,16029,15940,15938
3053,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,39,A,A,1,15926,15931,15869,16004
3054,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,40,C,C,1,16004,15939,16030,15942
3055,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,41,C,C,1,15961,16037,15854,16055
3056,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,42,C,C,1,16037,16057,16002,15934
3057,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,43,C,C,1,15908,16002,15913,15940
3058,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,44,C,C,1,15977,16029,16040,15886
3059,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,45,D,D,1,15867,15931,15910,15977
3060,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,46,B,A,0,15869,15959,15949,15934
3061,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,47,C,C,1,15940,16059,15949,15886
3062,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,48,C,C,1,16029,15977,15964,15893
3063,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,49,B,A,0,15961,16037,15958,15897
3064,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,50,C,C,1,16013,15875,15890,16029
3065,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,51,A,A,1,16055,15866,16042,15908
3066,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,52,B,B,1,16057,15869,15966,16037
3067,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,53,D,D,1,15886,15964,15940,15867
3068,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,54,C,C,1,15934,16057,15981,15885
3069,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,55,C,C,1,15938,15869,15927,16055
3070,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,56,A,A,1,15984,15942,15966,15886
3071,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,57,C,C,1,16062,15908,15938,15867
3072,ap-northeast-1:5fa637cb-f61a-41f5-87a6-219f9d8a3e13,58,B,B,1,15893,15875,15939,16064
3073,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,0,B,B,1,16331,16429,16218,16404
3074,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,1,C,C,1,16382,16495,16467,16404
3075,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,2,C,C,1,16401,16477,16329,16498
3076,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,3,D,C,0,16402,16421,16327,16452
3077,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,4,A,A,1,16472,16216,16220,16376
3078,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,5,B,A,0,16379,16378,16218,16524
3079,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,6,C,C,1,16216,16215,16290,16401
3080,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,7,D,D,1,16498,16376,16513,16209
3081,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,8,D,D,1,16404,16333,16495,16255
3082,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,9,A,A,1,16524,16258,16500,16498
3083,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,10,B,B,1,16220,16238,16213,16495
3084,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,11,D,D,1,16376,16500,16404,16361
3085,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,12,B,A,0,16421,16385,16266,16333
3086,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,13,C,C,1,16500,16216,16314,16209
3087,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,14,B,B,1,16383,16258,16520,16215
3088,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,15,C,D,0,16331,16496,16424,16385
3089,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,16,D,D,1,16220,16335,16216,16491
3090,ap-northeast-1:d09df5f5-dd5e-43e6-8080-b152f6585d5c,17,D,D,1,16329,16333,16495,16348
